t,T
5.825,27.615174140640246
5.8500000000000005,27.63730929039313
5.875,27.659534900646197
5.9,27.681850936493532
5.925000000000001,27.704257363042696
5.95,27.72675414541483
5.9750000000000005,27.749341248744525
6.0,27.772018638179958
6.025,27.794786278882775
6.050000000000001,27.817644136028136
6.075,27.84059217480471
6.1000000000000005,27.863630360414607
6.125,27.886758658073465
6.15,27.909977033010403
6.175000000000001,27.933285450467984
6.2,27.9566838757023
6.2250000000000005,27.980172273982845
6.25,28.003750610592604
6.275,28.02741885082798
6.300000000000001,28.05117695999891
6.325,28.075024903428705
6.3500000000000005,28.098962646454126
6.375,28.12299015442539
6.4,28.147107392706143
6.425000000000001,28.171314326673414
6.45,28.195610921717673
6.4750000000000005,28.21999714324285
6.5,28.244472956666225
6.525,28.2690383274185
6.550000000000001,28.293693220943787
6.575,28.318437602699532
6.6000000000000005,28.343271438156695
6.625,28.36819469279947
6.65,28.393207332125524
6.675000000000001,28.41830932164588
6.7,28.443500626884894
6.7250000000000005,28.468781213380346
6.75,28.494151046683335
6.775,28.519610092358285
6.800000000000001,28.545158315983
6.825,28.570795683148667
6.8500000000000005,28.596522159459735
6.875,28.622337710533976
6.9,28.64824230200259
6.925000000000001,28.67423589950999
6.95,28.700318468713974
6.9750000000000005,28.72648997528561
7.0,28.752750384909305
7.025,28.779099663282725
7.050000000000001,28.805537776116896
7.075,28.8320646891361
7.1000000000000005,28.858680368077852
7.125,28.885384778693034
7.15,28.91217788674575
7.175000000000001,28.939059658013413
7.2,28.96603005828664
7.2250000000000005,28.99308905336936
7.25,29.020236609078744
7.275,29.047472691245215
7.300000000000001,29.07479726571244
7.325,29.102210298337315
7.3500000000000005,29.129711754989984
7.375,29.157301601553815
7.4,29.184979803925376
7.425000000000001,29.212746328014504
7.45,29.240601139744204
7.4750000000000005,29.268544205050738
7.5,29.296575489883494
7.525,29.32469496020518
7.550000000000001,29.352902581991568
7.575,29.381198321231718
7.6000000000000005,29.409582143927786
7.625,29.43805401609519
7.65,29.46661390376247
7.675000000000001,29.49526177297137
7.7,29.52399758977676
7.7250000000000005,29.55282132024668
7.75,29.581732930462337
7.775,29.61073238651809
7.800000000000001,29.639819654521407
7.825,29.668994700592968
7.8500000000000005,29.69825749086648
7.875,29.72760799148885
7.9,29.757046168620114
7.925000000000001,29.78657198843337
7.95,29.81618541711488
7.9750000000000005,29.845886420863987
8.0,29.87567496589316
8.025,29.905551018427936
8.05,29.935514544706955
8.075000000000001,29.965565510981975
8.1,29.995703883517802
8.125,30.025929628592362
8.15,30.05624271249656
8.175,30.086643101534463
8.200000000000001,30.117130762023162
8.225,30.147705660292814
8.25,30.17836776268664
8.275,30.209117035560883
8.3,30.239953445284833
8.325000000000001,30.27087695824086
8.35,30.301887540824303
8.375,30.33298515944354
8.4,30.364169780520037
8.425,30.395441370488207
8.450000000000001,30.42679989579548
8.475,30.458245322902354
8.5,30.48977761828225
8.525,30.521396748421644
8.55,30.553102679819972
8.575000000000001,30.584895378989696
8.6,30.61677481245621
8.625,30.64874094675791
8.65,30.680793748446195
8.675,30.712933184085372
8.700000000000001,30.745159220252745
8.725,30.77747182353857
8.75,30.809870960546057
8.775,30.842356597891374
8.8,30.874928702203636
8.825000000000001,30.907587240124876
8.85,30.940332178310037
8.875,30.97316348342706
8.9,31.006081122156726
8.925,31.03908506119279
8.950000000000001,31.07217526724193
8.975,31.10535170702367
9.0,31.13861434727052
9.025,31.171963154727756
9.05,31.205398096153687
9.075000000000001,31.238919138319478
9.1,31.272526248009125
9.125,31.30621939201956
9.15,31.339998537160554
9.175,31.37386365025471
9.200000000000001,31.407814698137592
9.225,31.441851647657558
9.25,31.4759744656758
9.275,31.510183119066415
9.3,31.54447757471634
9.325000000000001,31.57885779952529
9.35,31.613323760405862
9.375,31.647875424283495
9.4,31.68251275809635
9.425,31.71723572879558
9.450000000000001,31.75204430334499
9.475,31.78693844872131
9.5,31.821918131913986
9.525,31.856983319925362
9.55,31.892133979770435
9.575000000000001,31.92737007847715
9.600000000000001,31.962691583086144
9.625,31.998098460650837
9.65,32.03359067823743
9.675,32.06916820292491
9.700000000000001,32.104831001805
9.725000000000001,32.140579041982264
9.75,32.17641229057393
9.775,32.21233071470994
9.8,32.24833428153316
9.825000000000001,32.28442295819905
9.850000000000001,32.3205967118758
9.875,32.35685550974441
9.9,32.39319931899853
9.925,32.42962810684461
9.950000000000001,32.46614184050174
9.975000000000001,32.502740487201756
10.0,32.53942401418923
10.025,32.57619238872134
10.05,32.61304557806808
10.075000000000001,32.649983549512065
10.100000000000001,32.68700627034865
10.125,32.72411370788578
10.15,32.761305829444126
10.175,32.79858260235707
10.200000000000001,32.83594399397062
10.225000000000001,32.873389971643455
10.25,32.91092050274688
10.275,32.94853555466494
10.3,32.98623509479421
10.325000000000001,33.02401909054403
10.350000000000001,33.06188750933628
10.375,33.09984031860549
10.4,33.13787748579887
10.425,33.17599897837622
10.450000000000001,33.21420476380995
10.475000000000001,33.252494809585095
10.5,33.2908690831993
10.525,33.32932755216282
10.55,33.3678701839985
10.575000000000001,33.40649694624177
10.600000000000001,33.44520780644068
10.625,33.484002732155815
10.65,33.52288169096041
10.675,33.56184465044016
10.700000000000001,33.60089157819346
10.725000000000001,33.64002244183122
10.75,33.67923720897688
10.775,33.71853584726653
10.8,33.75791832434869
10.825000000000001,33.79738460788443
10.850000000000001,33.83693466554746
10.875,33.876568465024
10.9,33.91628597401279
10.925,33.956087160225024
10.950000000000001,33.99597199138453
10.975000000000001,34.035940435227566
11.0,34.07599245950294
11.025,34.11612803197203
11.05,34.156347120408576
11.075000000000001,34.19664969259894
11.100000000000001,34.23703571634193
11.125,34.27750515944882
11.15,34.318057989743416
11.175,34.358694175061956
11.200000000000001,34.399413683253194
11.225000000000001,34.44021648217831
11.25,34.48110253971097
11.275,34.52207182373734
11.3,34.56312430215594
11.325000000000001,34.60425994287785
11.350000000000001,34.64547871382654
11.375,34.68678058293797
11.4,34.728165518160424
11.425,34.76963348745474
11.450000000000001,34.811184458794074
11.475000000000001,34.852818400164075
11.5,34.8945352795628
11.525,34.93633506500073
11.55,34.978217724500766
11.575000000000001,35.020183226098105
11.600000000000001,35.06223153784045
11.625,35.10436262778782
11.65,35.146576464012746
11.675,35.18887301459997
11.700000000000001,35.23125224764678
11.725000000000001,35.2737141312627
11.75,35.31625863356972
11.775,35.358885722702134
11.8,35.40159536680663
11.825000000000001,35.444387534042306
11.850000000000001,35.48726219258043
11.875,35.53021931060483
11.9,35.57325885631148
11.925,35.6163807979089
11.950000000000001,35.659585103617744
11.975000000000001,35.70287174167109
12.0,35.746240680314294
12.025,35.78969188780512
12.05,35.83322533241356
12.075000000000001,35.876840982421875
12.100000000000001,35.920538806124746
12.125,35.96431877182908
12.15,36.00818084785409
12.175,36.052125002531284
12.200000000000001,36.096151204204446
12.225000000000001,36.140259421229615
12.25,36.18444962197515
12.275,36.2287217748217
12.3,36.27307584816212
12.325000000000001,36.3175118104015
12.350000000000001,36.36202962995728
12.375,36.406629275259036
12.4,36.451310714748736
12.425,36.49607391688046
12.450000000000001,36.5409188501206
12.475000000000001,36.58584548294772
12.5,36.63085378385267
12.525,36.67594372133851
12.55,36.721115263920474
12.575000000000001,36.76636838012605
12.600000000000001,36.81170303849495
12.625,36.85711920757903
12.65,36.902616855942384
12.675,36.948195952161306
12.700000000000001,36.993856464824255
12.725000000000001,37.039598362531926
12.75,37.08542161389714
12.775,37.13132618754489
12.8,37.17731205211239
12.825000000000001,37.22337917624902
12.850000000000001,37.26952752861624
12.875,37.3157570778877
12.9,37.36206779274931
12.925,37.40845964189896
12.950000000000001,37.45493259404682
12.975000000000001,37.50148661791515
13.0,37.548121682238275
13.025,37.59483775576274
13.05,37.641634807247215
13.075000000000001,37.688512805462466
13.100000000000001,37.735471719191324
13.125,37.78251151722881
13.15,37.829632168382005
13.175,37.87683364147009
13.200000000000001,37.92411590532436
13.225000000000001,37.971478928788166
13.25,38.01892268071706
13.275,38.066447129978506
13.3,38.11405224545218
13.325000000000001,38.16173799602976
13.350000000000001,38.20950435061502
13.375,38.25735127812382
13.4,38.30527874748405
13.425,38.35328672763564
13.450000000000001,38.40137518753056
13.475000000000001,38.449544096132925
13.5,38.497793422418745
13.525,38.546123135376206
13.55,38.594533204005444
13.575000000000001,38.643023597318674
13.600000000000001,38.69159428434004
13.625,38.740245234105764
13.65,38.7889764156641
13.675,38.83778779807528
13.700000000000001,38.886679350411534
13.725000000000001,38.93565104175717
13.75,38.98470284120836
13.775,39.03383471787341
13.8,39.08304664087244
13.825000000000001,39.132338579337734
13.850000000000001,39.18171050241339
13.875,39.2311623792556
13.9,39.28069417903245
13.925,39.330305870924036
13.950000000000001,39.37999742412236
13.975000000000001,39.4297688078314
14.0,39.47961999126715
14.025,39.529550943657476
14.05,39.57956163424216
14.075000000000001,39.62965203227297
14.100000000000001,39.679822107013614
14.125,39.730071827739685
14.15,39.78040116373868
14.175,39.830810084310116
14.200000000000001,39.88129855876526
14.225000000000001,39.931866556427416
14.25,39.98251404663176
14.275,40.03324099872537
14.3,40.08404738206718
14.325000000000001,40.13493316602808
14.350000000000001,40.185898319990784
14.375,40.236942813349906
14.4,40.288066615511966
14.425,40.33926969589527
14.450000000000001,40.390552023930084
14.475000000000001,40.44191356905849
14.5,40.49335430073442
14.525,40.544874188423684
14.55,40.59647320160396
14.575000000000001,40.64815130976472
14.600000000000001,40.699908482407274
14.625,40.7517446890448
14.65,40.8036598992023
14.675,40.855654082416564
14.700000000000001,40.90772720823629
14.725000000000001,40.95987924622185
14.75,41.0121101659456
14.775,41.06441993699159
14.8,41.11680852895567
14.825000000000001,41.16927591144558
14.850000000000001,41.22182205408073
14.875,41.2744469264924
14.9,41.32715049832365
14.925,41.37993273922928
14.950000000000001,41.4327936188759
14.975000000000001,41.48573310694191
15.0,41.53875117311741
15.025,41.591847787104335
15.05,41.6450229186163
15.075000000000001,41.69827653737873
15.100000000000001,41.75160861312879
15.125,41.80501911561542
15.15,41.85850801459923
15.175,41.91207527985259
15.200000000000001,41.96572088115963
15.225000000000001,42.01944478831616
15.25,42.07324697112974
15.275,42.12712739941967
15.3,42.181086043016926
15.325000000000001,42.23512287176419
15.350000000000001,42.28923785551588
15.375,42.34343096413804
15.4,42.39770216750853
15.425,42.45205143551676
15.450000000000001,42.50647873806394
15.475000000000001,42.560984045062916
15.5,42.615567326438175
15.525,42.67022855212598
15.55,42.724967692074095
15.575000000000001,42.77978471624212
15.600000000000001,42.834679594601184
15.625,42.88958820481922
15.65,42.94448156052472
15.675,42.99935452333671
15.700000000000001,43.0542063937995
15.725000000000001,43.109037090638836
15.75,43.16384661103013
15.775,43.21863496180918
15.8,43.273402150988105
15.825000000000001,43.32814818671933
15.850000000000001,43.382873077169556
15.875,43.43757683050458
15.9,43.49225945488726
15.925,43.54692095847733
15.950000000000001,43.6015613494313
15.975000000000001,43.65618063590264
16.0,43.71077882604166
16.025000000000002,43.76535592799541
16.05,43.81991194990795
16.075,43.87444689992008
16.1,43.92896078616947
16.125,43.983453616790726
16.150000000000002,44.03792539991526
16.175,44.092376143671316
16.2,44.14680585618404
16.225,44.20121454557545
16.25,44.25560221996442
16.275000000000002,44.30996888746665
16.3,44.36431455619469
16.325,44.41863923425802
16.35,44.47294292976302
16.375,44.52722565081285
16.400000000000002,44.58148740550761
16.425,44.63572820194427
16.45,44.68994804821657
16.475,44.744146952415264
16.5,44.79832492262786
16.525000000000002,44.85248196693884
16.55,44.90661809342953
16.575,44.9607333101781
16.6,45.014827625259684
16.625,45.06890104674619
16.650000000000002,45.122953582706515
16.675,45.176985241206374
16.7,45.23099603030838
16.725,45.28498595807209
16.75,45.33895503255381
16.775000000000002,45.392903261806886
16.8,45.44683065388148
16.825,45.50073721682463
16.85,45.55462295868031
16.875,45.6084878874894
16.900000000000002,45.662332011289585
16.925,45.71615533811556
16.95,45.76995787599885
16.975,45.82373963296791
17.0,45.87750061704808
17.025000000000002,45.931240836261594
17.05,45.98496029862756
17.075,46.03865901216204
17.1,46.092336984878
17.125,46.14599422478532
17.150000000000002,46.19963073989072
17.175,46.25324653819792
17.2,46.30684162770748
17.225,46.36041601641689
17.25,46.413969712320544
17.275000000000002,46.4675027234098
17.3,46.521015057672834
17.325,46.574506723094835
17.35,46.627977727657836
17.375,46.68142807934086
17.400000000000002,46.734857786119804
17.425,46.78826685596751
17.45,46.841655296853666
17.475,46.895023116744994
17.5,46.94837032360507
17.525000000000002,47.00169692539437
17.55,47.05500293007039
17.575,47.108288345587475
17.6,47.16155317989694
17.625,47.21479744094698
17.650000000000002,47.26802113668279
17.675,47.32122427504643
17.7,47.37440686397694
17.725,47.427568911410276
17.75,47.480710425279334
17.775000000000002,47.53383141351395
17.8,47.586931884040936
17.825,47.64001184478392
17.85,47.693071303663544
17.875,47.7461102685975
17.900000000000002,47.799128747500276
17.925,47.85212674828334
17.95,47.90510427885511
17.975,47.95806134712094
18.0,48.01099796098318
18.025000000000002,48.06391412834107
18.05,48.11680985709086
18.075,48.1696851551257
18.1,48.22254003033569
18.125,48.27537449060794
18.150000000000002,48.328188543826464
18.175,48.38098219787224
18.2,48.4337554606232
18.225,48.486508339954256
18.25,48.539240843737254
18.275000000000002,48.591952979841004
18.3,48.64464475613127
18.325,48.697316180470864
18.35,48.749967260719416
18.375,48.80259800473368
18.400000000000002,48.85520842036721
18.425,48.907798515470674
18.45,48.96036829789161
18.475,49.01291777547461
18.5,49.06544695606115
18.525000000000002,49.117955847489725
18.55,49.17044445759578
18.575,49.22291279421173
18.6,49.27536086516703
18.625,49.32778867828809
18.650000000000002,49.38019624139824
18.675,49.43258356231779
18.7,49.48495064886408
18.725,49.53729750885141
18.75,49.5896241500911
18.775000000000002,49.64193058039146
18.8,49.69421680755771
18.825,49.74648283939212
18.85,49.798728683693874
18.875,49.8509543482592
18.900000000000002,49.90315984088137
18.925,49.95534516935052
18.95,50.00751034145389
18.975,50.05965536497559
19.0,50.11178024769689
19.025000000000002,50.16388499739586
19.05,50.21596962184778
19.075,50.268034128824766
19.1,50.320078526096005
19.125,50.37210282142769
19.150000000000002,50.424107022582916
19.175,50.4760911373219
19.200000000000003,50.528055173401846
19.225,50.579999138576916
19.25,50.63192304059825
19.275000000000002,50.68382688721411
19.3,50.73571068616972
19.325000000000003,50.78757444520722
19.35,50.83941817206585
19.375,50.891241874481835
19.400000000000002,50.943045560188445
19.425,50.994829236915926
19.450000000000003,51.04659291239157
19.475,51.0983365943397
19.5,51.150060290481626
19.525000000000002,51.20176400853561
19.55,51.25344775621708
19.575000000000003,51.30511154123834
19.6,51.35675537130877
19.625,51.40837925413484
19.650000000000002,51.45998319741995
19.675,51.51156720886459
19.700000000000003,51.56313129616627
19.725,51.61467546701948
19.75,51.66619972911575
19.775000000000002,51.717704090143705
19.8,51.7691885577889
19.825000000000003,51.82065313973396
19.85,51.87209784365871
19.875,51.92352267723971
19.900000000000002,51.97492764815078
19.925,52.02631276406268
19.950000000000003,52.07767803264318
19.975,52.129023461557196
20.0,52.18034905846664
20.025000000000002,52.23165483103043
20.05,52.28294078690457
20.075000000000003,52.33420693374208
20.1,52.385453279192994
20.125,52.43667983090446
20.150000000000002,52.487886596520646
20.175,52.53907358368279
20.200000000000003,52.59024080002916
20.225,52.64138825319503
20.25,52.69251595081285
20.275000000000002,52.74362390051191
20.3,52.794712109918805
20.325000000000003,52.84578058665699
20.35,52.89682933834708
20.375,52.94785837260668
20.400000000000002,52.9988676970506
20.425,53.049857319290524
20.450000000000003,53.100827246935296
20.475,53.15177748759074
20.5,53.20270804885986
20.525000000000002,53.25361893834267
20.55,53.304510163636216
20.575000000000003,53.35538173233469
20.6,53.406233652029286
20.625,53.45706593030821
20.650000000000002,53.50787857475696
20.675,53.55867159295788
20.700000000000003,53.60944499249043
20.725,53.66019878093126
20.75,53.71093296585389
20.775000000000002,53.76164755482911
20.8,53.81234255542475
20.825000000000003,53.863017975205636
20.85,53.913673821733724
20.875,53.96431010256805
20.900000000000002,54.01492682526475
20.925,54.06552399737702
20.950000000000003,54.11610162645512
20.975,54.16665972004638
21.0,54.21719828569531
21.025000000000002,54.267717330943405
21.05,54.3182168633293
21.075000000000003,54.36869689038874
21.1,54.41915741965447
21.125,54.46959845865644
21.150000000000002,54.52002001492156
21.175,54.570422095974024
21.200000000000003,54.620804709334934
21.225,54.67116786252256
21.25,54.72151156305226
21.275000000000002,54.771835818436536
21.3,54.82214063618491
21.325000000000003,54.87242602380412
21.35,54.9226919887979
21.375,54.972938538667144
21.400000000000002,55.02316568090985
21.425,55.073373423020975
21.450000000000003,55.12356177249281
21.475,55.17373073681461
21.5,55.22388032347275
21.525000000000002,55.274010539950794
21.55,55.324121393729364
21.575000000000003,55.37421289228614
21.6,55.42428504309601
21.625,55.47433785363091
21.650000000000002,55.52437133135991
21.675,55.574385483749246
21.700000000000003,55.62438031826217
21.725,55.674355842359084
21.75,55.7243120634976
21.775000000000002,55.77424898913234
21.8,55.82416662671514
21.825000000000003,55.87406498369482
21.85,55.923944067517525
21.875,55.97380388562635
21.900000000000002,56.02364444546156
21.925,56.073465754460564
21.950000000000003,56.12326782005793
21.975,56.17305064968532
22.0,56.22281425077154
22.025000000000002,56.272558630742544
22.05,56.32228379702127
22.075000000000003,56.37198975702806
22.1,56.42167651818022
22.125,56.47134408789213
22.150000000000002,56.52099247357545
22.175,56.570621682638915
22.200000000000003,56.62023172248843
22.225,56.66982260052697
22.25,56.71939432415469
22.275000000000002,56.76894690076903
22.3,56.81848033776436
22.325000000000003,56.867994642532274
22.35,56.917489822461434
22.375,56.96696588493778
22.400000000000002,57.0164228373444
22.425,57.06586068706144
22.450000000000003,57.1152794414662
22.475,57.16467910793323
22.5,57.21405969383411
22.525000000000002,57.263421206537714
22.55,57.31276365340994
22.575000000000003,57.36208704181384
22.6,57.411391379109766
22.625,57.46067667265511
22.650000000000002,57.509942929804396
22.675,57.55919015790941
22.700000000000003,57.60841836431906
22.725,57.65762755637941
22.75,57.70681774143365
22.775000000000002,57.755988926822155
22.8,57.80514111988251
22.825000000000003,57.85427432794944
22.85,57.90338855835481
22.875,57.95248381842774
22.900000000000002,58.001560115494364
22.925,58.05061745687821
22.950000000000003,58.09965584989974
22.975,58.14867530187672
23.0,58.19767582012407
23.025000000000002,58.246657411953976
23.05,58.295620084675605
23.075000000000003,58.34456384559544
23.1,58.39348870201712
23.125,58.44239466124135
23.150000000000002,58.49128173056622
23.175,58.540149917286904
23.200000000000003,58.588999228695776
23.225,58.637829672082376
23.25,58.686641254733345
23.275000000000002,58.73543398393266
23.3,58.78420786696137
23.325000000000003,58.832962911097816
23.35,58.88169912361745
23.375,58.930416511792934
23.400000000000002,58.979115082894154
23.425,59.02779484418816
23.450000000000003,59.07645580293914
23.475,59.12509796640855
23.5,59.17372134185509
23.525000000000002,59.22232593653453
23.55,59.270911757699935
23.575000000000003,59.31947881260159
23.6,59.36802710848683
23.625,59.41655665260028
23.650000000000002,59.46506745218383
23.675,59.51355951447656
23.700000000000003,59.56203284671462
23.725,59.61048745613155
23.75,59.658923349957924
23.775000000000002,59.7073405354217
23.8,59.755739019747864
23.825000000000003,59.80411881015883
23.85,59.852479913873964
23.875,59.900822338110025
23.900000000000002,59.94914609008087
23.925,59.997451176997735
23.950000000000003,60.045737606068926
23.975,60.09400538450008
24.0,60.142254519493875
24.025000000000002,60.19048501825035
24.05,60.23869688796675
24.075000000000003,60.28689013583755
24.1,60.335064769054426
24.125,60.383220794806235
24.150000000000002,60.43135822027906
24.175,60.47947705265633
24.200000000000003,60.527577299118484
24.225,60.575658966843406
24.25,60.62372206300609
24.275000000000002,60.67176659477885
24.3,60.719792569331084
24.325000000000003,60.76779999382959
24.35,60.81578887543826
24.375,60.86375922131828
24.400000000000002,60.91171103862804
24.425,60.95964433452325
24.450000000000003,61.007559116156756
24.475,61.05545539067871
24.5,61.10333316523644
24.525000000000002,61.15119244697462
24.55,61.19903324303508
24.575000000000003,61.24685556055692
24.6,61.29465940667648
24.625,61.34244478852732
24.650000000000002,61.39021171324019
24.675,61.43796018794324
24.700000000000003,61.48569021976183
24.725,61.533401815818436
24.75,61.58109498323294
24.775000000000002,61.62876972912236
24.8,61.67642606060103
24.825000000000003,61.72406398478054
24.85,61.771683508769755
24.875,61.81928463967469
24.900000000000002,61.86686738459867
24.925,61.91443175064232
24.950000000000003,61.96197774490352
24.975,62.009505374477435
25.0,62.057014646456274
25.025000000000002,62.10450556792976
25.05,62.15197814598484
25.075000000000003,62.19943238770559
25.1,62.24686830017349
25.125,62.294285890467194
25.150000000000002,62.3416851656627
25.175,62.38906613283317
25.200000000000003,62.436428799049104
25.225,62.483773171378374
25.25,62.53109925688596
25.275000000000002,62.57840706263409
25.3,62.62569659568244
25.325000000000003,62.672967863087834
25.35,62.7202208719044
25.375,62.76745562918355
25.400000000000002,62.814672141973965
25.425,62.86187041732157
25.450000000000003,62.90905046226964
25.475,62.956212283858676
25.5,63.003355889126475
25.525000000000002,63.05048128510818
25.55,63.09758847883616
25.575000000000003,63.14467747733998
25.6,63.19174828764664
25.625,63.23880091678032
25.650000000000002,63.28583537176257
25.675,63.332851659612245
25.700000000000003,63.37984978734544
25.725,63.426829761975355
25.75,63.47379159051282
25.775000000000002,63.520735279965784
25.8,63.567660837339545
25.825000000000003,63.6145682696366
25.85,63.661457583856816
25.875,63.70832878699738
